customer_id,num_orders,total_spent,avg_order_value,order_value_std,first_order_date,last_order_date,country,recency_days,customer_age_days,frequency,monetary,months_active,purchase_growth
13370.0,1,754.87,19.355641025641027,6.99184893658014,2010-12-03 10:26:00,2010-12-03 10:26:00,United Kingdom,371,0,1,754.87,1,0.0
13372.0,1,378.64,16.46260869565217,8.9308898148715,2011-09-11 12:46:00,2011-09-11 12:46:00,United Kingdom,89,0,1,378.64,1,0.0
13373.0,3,3312.25,20.963607594936708,14.542914190230254,2011-03-08 14:35:00,2011-10-10 10:51:00,United Kingdom,60,215,3,3312.25,3,0.27204409831091336
13375.0,1,778.65,21.044594594594592,15.965687616920263,2011-09-12 10:19:00,2011-09-12 10:19:00,United Kingdom,88,0,1,778.65,1,0.0
13376.0,3,1019.76,19.240754716981133,10.131652202011548,2011-04-19 13:03:00,2011-09-01 16:16:00,United Kingdom,98,135,3,1019.76,3,-0.33485411140583554
13379.0,3,572.56,5.902680412371134,5.42538814192587,2011-07-26 12:26:00,2011-11-13 13:45:00,United Kingdom,25,110,3,572.56,3,0.0032777332653508417
13381.0,6,3639.31,21.15877906976744,11.383709362571112,2011-02-14 10:10:00,2011-11-08 11:58:00,United Kingdom,31,267,6,3639.31,6,0.5777133130349309
13382.0,1,222.99,14.866000000000001,2.179678220026329,2011-03-04 10:03:00,2011-03-04 10:03:00,United Kingdom,280,0,1,222.99,1,0.0
13384.0,7,4151.93,27.315328947368425,26.15121809472929,2011-06-14 12:47:00,2011-11-09 11:04:00,United Kingdom,30,147,7,4151.93,5,-0.383776414451261
13385.0,1,534.57,15.273428571428573,7.62667028682016,2011-01-14 09:52:00,2011-01-14 09:52:00,United Kingdom,329,0,1,534.57,1,0.0
13388.0,2,677.1,19.345714285714287,10.324687514346746,2011-07-31 12:52:00,2011-07-31 12:52:00,United Kingdom,130,0,2,677.1,1,0.0
13389.0,3,797.96,15.646274509803922,4.753600723991999,2011-04-21 12:12:00,2011-11-28 14:01:00,United Kingdom,10,221,3,797.96,3,-0.15481478620263428
13390.0,1,544.08,41.8523076923077,37.67481345980056,2011-09-26 08:38:00,2011-09-26 08:38:00,United Kingdom,74,0,1,544.08,1,0.0
13391.0,1,59.8,59.8,,2011-05-20 10:50:00,2011-05-20 10:50:00,United Kingdom,203,0,1,59.8,1,0.0
13394.0,8,2520.02,16.258193548387098,13.213158851895056,2011-02-03 10:39:00,2011-12-08 11:36:00,United Kingdom,1,308,8,2520.02,8,-0.03704409708984613
13395.0,1,307.72,14.653333333333334,7.947898674073126,2011-06-07 15:04:00,2011-06-07 15:04:00,United Kingdom,184,0,1,307.72,1,0.0
13396.0,2,1360.99,31.65093023255814,21.841598015620765,2011-01-24 13:37:00,2011-11-10 16:59:00,United Kingdom,28,290,2,1360.99,2,1.5104180080871559
13397.0,5,1544.13,40.635000000000005,33.35034468398402,2011-01-04 13:50:00,2011-09-28 10:56:00,United Kingdom,72,266,5,1544.13,5,0.05323674066196989
13398.0,1,457.34000000000003,17.59,7.074953003377479,2011-05-31 13:17:00,2011-05-31 13:17:00,United Kingdom,191,0,1,457.34000000000003,1,0.0
13402.0,2,621.23,15.92897435897436,11.68546505951817,2010-12-02 17:12:00,2011-08-04 15:51:00,United Kingdom,126,244,2,621.23,2,0.015099586135540476
13403.0,1,75.0,25.0,17.320508075688775,2011-11-22 08:28:00,2011-11-22 08:28:00,United Kingdom,17,0,1,75.0,1,0.0
13404.0,2,252.49,22.953636363636363,14.536098701320977,2011-05-11 11:57:00,2011-12-08 15:37:00,United Kingdom,0,211,2,252.49,2,-0.8369361546547233
13405.0,3,572.451,21.201888888888888,8.427226034765273,2011-01-26 09:27:00,2011-09-26 17:01:00,United Kingdom,73,243,3,572.451,3,-0.9006457621856566
13408.0,62,28117.04,58.82225941422595,47.9487119022129,2010-12-01 10:39:00,2011-12-08 09:05:00,United Kingdom,1,371,62,28117.04,13,-0.5351164171228812
13410.0,5,1003.06,35.82357142857143,21.802917272404205,2011-02-21 14:38:00,2011-11-15 15:33:00,United Kingdom,23,267,5,1003.06,5,0.09616303136443229
13411.0,1,213.55,11.863888888888889,9.207474673833268,2011-08-24 13:57:00,2011-08-24 13:57:00,United Kingdom,106,0,1,213.55,1,0.0
13414.0,3,1390.5,57.9375,109.42187287303888,2011-02-16 12:13:00,2011-07-29 11:45:00,United Kingdom,133,162,3,1390.5,2,1.561381074168798
13416.0,2,712.5,37.5,19.996944210998286,2011-09-19 14:43:00,2011-10-27 08:56:00,United Kingdom,43,37,2,712.5,2,0.5887681159420289
13417.0,2,640.83,22.886785714285715,7.803308915226606,2011-05-18 16:26:00,2011-12-05 08:49:00,United Kingdom,4,200,2,640.83,2,0.7123628691983122
13418.0,18,6127.43,20.156019736842108,24.15879371591615,2010-12-02 10:45:00,2011-11-28 10:23:00,United Kingdom,11,360,18,6127.43,9,-0.5637028507800736
13419.0,1,221.06,13.81625,7.5965473517030535,2011-10-07 12:49:00,2011-10-07 12:49:00,United Kingdom,63,0,1,221.06,1,0.0
13420.0,2,159.85,19.98125,10.408236350533718,2011-06-22 11:35:00,2011-07-13 08:48:00,United Kingdom,149,20,2,159.85,2,0.8494718309859155
13421.0,2,1851.08,17.798846153846153,15.354683186021514,2011-02-22 15:46:00,2011-10-30 14:21:00,United Kingdom,39,249,2,1851.08,2,0.24332962084160575
13422.0,1,2626.3,20.67952755905512,10.219026283737927,2011-10-06 13:42:00,2011-10-06 13:42:00,United Kingdom,63,0,1,2626.3,1,0.0
13425.0,3,1624.21,20.823205128205128,16.471293130350983,2011-02-18 08:34:00,2011-08-23 17:13:00,United Kingdom,107,186,3,1624.21,3,0.11920908165039623
13426.0,10,3641.32,23.193121019108283,26.29119129206155,2010-12-15 12:43:00,2011-12-09 08:59:00,United Kingdom,0,358,10,3641.32,9,-0.13373572400733766
13427.0,3,582.6,20.089655172413792,14.694614777130969,2011-05-08 15:58:00,2011-11-20 13:02:00,United Kingdom,18,195,3,582.6,3,-0.4490023201856148
13428.0,1,218.47,2.952297297297297,2.218670802435917,2011-11-29 14:20:00,2011-11-29 14:20:00,United Kingdom,9,0,1,218.47,1,0.0
13429.0,4,1006.8,15.02686567164179,8.762166469501606,2011-09-25 15:59:00,2011-11-29 09:10:00,United Kingdom,10,64,4,1006.8,3,-0.0506634499396864
13430.0,2,679.45,13.866326530612247,8.935283220160947,2011-09-14 14:26:00,2011-11-21 08:19:00,United Kingdom,18,67,2,679.45,2,0.020248436156651103
13431.0,2,1269.1,27.589130434782607,29.02192082057875,2011-09-12 11:25:00,2011-10-03 13:49:00,United Kingdom,66,21,2,1269.1,2,-0.5127767117517668
13434.0,2,534.24,53.424,66.7406874402714,2011-09-04 10:35:00,2011-09-26 14:30:00,United Kingdom,73,22,2,534.24,1,0.0
13435.0,7,3809.89,37.72168316831683,42.77515274243464,2011-06-03 17:07:00,2011-12-04 14:45:00,United Kingdom,4,183,7,3809.89,6,-0.0031930203273970495
13436.0,1,196.89,16.4075,4.698021101775434,2011-12-08 10:33:00,2011-12-08 10:33:00,United Kingdom,1,0,1,196.89,1,0.0
13437.0,7,3408.06,20.40754491017964,12.886832986352841,2011-06-02 14:30:00,2011-11-25 14:00:00,United Kingdom,13,175,7,3408.06,4,-0.2569689606851383
13439.0,1,283.71,5.253888888888889,3.6631399134017846,2011-03-29 14:20:00,2011-03-29 14:20:00,United Kingdom,254,0,1,283.71,1,0.0
13441.0,1,296.64,22.818461538461538,19.99561028749137,2011-09-09 09:38:00,2011-09-09 09:38:00,United Kingdom,91,0,1,296.64,1,0.0
13447.0,3,1129.14,19.137966101694918,10.47089476459605,2011-11-04 10:10:00,2011-11-16 13:38:00,United Kingdom,22,12,3,1129.14,1,0.0
13448.0,6,3539.3700000000003,18.150615384615385,12.969772972552601,2010-12-01 10:52:00,2011-11-23 12:33:00,United Kingdom,16,357,6,3539.3700000000003,4,0.2658270522792401
13449.0,1,291.88,15.362105263157895,7.659206935263793,2011-11-16 08:28:00,2011-11-16 08:28:00,United Kingdom,23,0,1,291.88,1,0.0
13450.0,6,2043.72,28.784788732394368,19.922715094595983,2011-05-05 19:48:00,2011-11-13 11:54:00,United Kingdom,26,191,6,2043.72,5,-0.5328604644318216
13451.0,5,2976.15,6.718171557562077,4.94770480610247,2011-01-09 15:35:00,2011-11-13 15:58:00,United Kingdom,25,308,5,2976.15,5,0.2764540733931277
13452.0,2,590.0,295.0,0.0,2011-03-14 11:38:00,2011-03-25 14:19:00,United Kingdom,258,11,2,590.0,1,0.0
13453.0,2,356.98,20.998823529411766,8.167421473721786,2011-02-23 09:44:00,2011-06-27 09:34:00,United Kingdom,165,123,2,356.98,2,-0.07000000000000005
13455.0,2,1058.34,23.007391304347824,11.839684386706072,2010-12-08 13:11:00,2011-11-15 11:21:00,United Kingdom,24,341,2,1058.34,2,-0.4720004611349685
13456.0,6,1766.72,28.043174603174602,35.714791723092276,2011-05-16 15:34:00,2011-11-22 09:18:00,United Kingdom,17,189,6,1766.72,5,1.1944790568388768
13458.0,14,9646.57,25.252801047120418,18.45953479754951,2010-12-15 12:05:00,2011-12-02 15:29:00,United Kingdom,6,352,14,9646.57,11,-0.5066646445242068
13460.0,2,183.44,10.790588235294118,3.426091925554967,2011-10-21 09:50:00,2011-11-10 17:17:00,United Kingdom,28,20,2,183.44,2,-0.290245251705698
13461.0,3,1445.0,53.51851851851852,27.603762801431994,2011-06-29 10:23:00,2011-11-01 09:01:00,United Kingdom,38,124,3,1445.0,3,-0.027017665396605512
13462.0,1,151.5,16.833333333333332,2.9141894241795603,2011-04-01 11:20:00,2011-04-01 11:20:00,United Kingdom,252,0,1,151.5,1,0.0
13464.0,1,674.68,16.45560975609756,5.792594862745232,2011-10-12 15:01:00,2011-10-12 15:01:00,United Kingdom,57,0,1,674.68,1,0.0
13466.0,1,307.90000000000003,18.111764705882354,6.626737729922355,2011-06-08 16:39:00,2011-06-08 16:39:00,United Kingdom,183,0,1,307.90000000000003,1,0.0
13467.0,2,1083.71,10.946565656565657,9.402501096008507,2011-11-03 16:56:00,2011-11-29 10:01:00,United Kingdom,10,25,2,1083.71,1,0.0
13468.0,37,5704.97,18.89062913907285,13.474436184860537,2010-12-01 15:08:00,2011-12-08 10:39:00,United Kingdom,1,371,37,5704.97,13,-0.6908552631578947
13470.0,2,165.0,16.5,0.0,2011-08-16 17:06:00,2011-09-01 14:57:00,United Kingdom,98,15,2,165.0,2,-0.5665236051502146
13471.0,4,2531.58,9.736846153846153,7.944928693534759,2011-10-23 13:10:00,2011-12-08 15:44:00,United Kingdom,0,46,4,2531.58,3,0.046156130989635814
13473.0,2,422.64,20.125714285714285,11.31836895114688,2011-01-11 08:45:00,2011-10-10 11:20:00,United Kingdom,60,272,2,422.64,2,-0.24717245934120366
13474.0,1,229.59,3.58734375,2.7458472206816964,2011-04-17 13:53:00,2011-04-17 13:53:00,United Kingdom,235,0,1,229.59,1,0.0
13475.0,4,1431.78,16.648604651162792,8.627178417180236,2011-02-14 12:36:00,2011-06-01 13:52:00,United Kingdom,190,107,4,1431.78,4,-0.5149629070790896
13476.0,2,1238.47,21.352931034482758,20.351765905415796,2011-03-03 14:43:00,2011-06-14 12:00:00,United Kingdom,178,102,2,1238.47,2,-0.2974608838869064
13477.0,6,1454.58,18.41240506329114,10.516214612803324,2011-02-21 12:29:00,2011-11-02 12:04:00,United Kingdom,37,253,6,1454.58,6,-0.5066523605150215
13479.0,2,300.95,20.063333333333333,8.646912468511244,2011-04-19 11:27:00,2011-05-23 10:45:00,United Kingdom,200,33,2,300.95,2,0.08427932576539388
13481.0,5,1804.56,16.55559633027523,6.326044260332845,2011-03-28 09:07:00,2011-10-25 09:07:00,United Kingdom,45,211,5,1804.56,4,-0.3332682956114546
13482.0,1,184.64000000000001,16.785454545454545,3.869478940726681,2011-04-21 17:03:00,2011-04-21 17:03:00,United Kingdom,231,0,1,184.64000000000001,1,0.0
13483.0,1,140.34,14.034,6.5758619206914615,2011-10-05 11:53:00,2011-10-05 11:53:00,United Kingdom,65,0,1,140.34,1,0.0
13484.0,1,313.8,39.225,24.321815604220717,2011-04-12 16:30:00,2011-04-12 16:30:00,United Kingdom,240,0,1,313.8,1,0.0
13485.0,1,454.24,19.749565217391304,12.885425338963707,2011-04-20 13:58:00,2011-04-20 13:58:00,United Kingdom,232,0,1,454.24,1,0.0
13486.0,3,1122.41,16.2668115942029,5.601415391706979,2011-07-07 17:19:00,2011-09-22 13:13:00,United Kingdom,77,76,3,1122.41,3,0.4953731049419178
13487.0,3,575.4,16.923529411764704,4.476728298287098,2010-12-21 14:54:00,2011-10-13 12:07:00,United Kingdom,57,295,3,575.4,3,-0.1367499356167912
13488.0,13,8968.31,21.25191943127962,17.212658639709748,2010-12-07 13:01:00,2011-11-22 14:41:00,United Kingdom,16,350,13,8968.31,10,-0.47709195036589247
13489.0,4,449.52,32.10857142857143,41.072152433181614,2011-02-18 10:42:00,2011-08-26 13:16:00,United Kingdom,104,189,4,449.52,3,-0.3092783505154639
13491.0,10,1215.82,14.137441860465115,5.496601770729965,2010-12-02 14:30:00,2011-10-19 08:32:00,United Kingdom,51,320,10,1215.82,7,-0.3496960486322188
13492.0,3,1269.84,25.3968,14.51249784264077,2011-05-09 10:06:00,2011-07-26 14:25:00,Switzerland,135,78,3,1269.84,2,2.020992728422384
13493.0,2,618.63,77.32875,47.671480374238726,2011-02-25 16:42:00,2011-03-09 15:35:00,Switzerland,274,11,2,618.63,2,1.4412531189354032
13494.0,1,316.26000000000005,17.570000000000004,5.548250386648136,2011-02-01 11:58:00,2011-02-01 11:58:00,United Kingdom,311,0,1,316.26000000000005,1,0.0
13495.0,5,2044.8700000000001,42.60145833333333,33.95494210822182,2010-12-06 15:14:00,2011-12-02 11:21:00,United Kingdom,7,360,5,2044.8700000000001,4,-0.6380088408757777
13496.0,2,653.33,18.66657142857143,12.164894511971529,2010-12-15 10:17:00,2011-11-29 10:58:00,United Kingdom,10,349,2,653.33,2,-0.6945877572159918
13497.0,2,348.05,18.318421052631578,6.0771934889185815,2010-12-06 11:37:00,2011-03-02 09:04:00,United Kingdom,282,85,2,348.05,2,0.26569579288025896
13499.0,5,1159.1100000000001,27.597857142857144,17.988382366800415,2011-03-15 08:52:00,2011-11-22 11:21:00,United Kingdom,17,252,5,1159.1100000000001,4,2.430634930603529
13500.0,3,1166.77,17.950307692307693,5.651786213565245,2011-08-09 12:20:00,2011-11-16 15:35:00,United Kingdom,22,99,3,1166.77,2,1.569853390348198
13501.0,1,1340.32,25.775384615384613,23.717021227962036,2011-02-24 18:59:00,2011-02-24 18:59:00,Switzerland,287,0,1,1340.32,1,0.0
13502.0,3,292.0,16.22222222222222,12.011159299269092,2011-01-20 09:03:00,2011-11-23 10:39:00,United Kingdom,16,307,3,292.0,3,-0.10173010380622853
13503.0,1,216.85,12.755882352941176,4.023286993901146,2011-09-29 13:23:00,2011-09-29 13:23:00,United Kingdom,70,0,1,216.85,1,0.0
13504.0,1,295.93,13.451363636363636,5.436369845730431,2011-10-06 13:20:00,2011-10-06 13:20:00,United Kingdom,63,0,1,295.93,1,0.0
13505.0,4,4393.63,20.435488372093022,27.056715244657322,2011-04-21 12:07:00,2011-09-28 11:56:00,Switzerland,72,159,4,4393.63,4,0.7923497808427905
13506.0,2,458.52,17.635384615384616,4.771560944403189,2010-12-05 12:15:00,2011-01-27 13:53:00,United Kingdom,315,53,2,458.52,2,-0.47570501787369257
13507.0,4,2479.16,15.303456790123455,5.936384214452394,2011-07-17 11:50:00,2011-12-06 13:13:00,United Kingdom,2,142,4,2479.16,4,-0.632155897633869
13508.0,1,110.97,9.2475,5.735378445149973,2011-04-10 11:58:00,2011-04-10 11:58:00,United Kingdom,243,0,1,110.97,1,0.0
13509.0,7,979.72,22.266363636363636,19.246494950112172,2011-02-28 13:27:00,2011-12-01 10:10:00,United Kingdom,8,275,7,979.72,6,-0.5288132369722327
13510.0,4,1791.56,15.578782608695652,5.817023889069968,2011-06-09 09:32:00,2011-12-08 13:46:00,United Kingdom,0,182,4,1791.56,4,-0.4152340019102197
13512.0,1,251.21,16.747333333333334,5.433243528325898,2011-03-24 10:03:00,2011-03-24 10:03:00,United Kingdom,260,0,1,251.21,1,0.0
13513.0,1,205.1,20.509999999999998,14.423453123298872,2011-08-05 11:50:00,2011-08-05 11:50:00,United Kingdom,126,0,1,205.1,1,0.0
13514.0,1,152.20000000000002,38.050000000000004,3.128897569432401,2011-09-27 09:39:00,2011-09-27 09:39:00,United Kingdom,73,0,1,152.20000000000002,1,0.0
13515.0,4,891.12,15.103728813559322,5.261744137970395,2011-04-06 10:33:00,2011-09-28 11:26:00,United Kingdom,72,175,4,891.12,4,0.801174168297456
13516.0,3,1389.41,31.5775,43.73448265012881,2011-04-15 11:06:00,2011-11-18 13:15:00,United Kingdom,20,217,3,1389.41,3,4.238095238095238
13517.0,3,2128.42,15.09517730496454,4.869670655164164,2011-06-13 08:44:00,2011-10-11 11:43:00,United Kingdom,59,120,3,2128.42,3,-0.5310012150227591
13518.0,1,659.44,17.353684210526318,5.351401140622151,2011-09-15 10:29:00,2011-09-15 10:29:00,United Kingdom,85,0,1,659.44,1,0.0
13519.0,1,122.75,15.34375,4.432464446719067,2011-09-22 18:24:00,2011-09-22 18:24:00,United Kingdom,77,0,1,122.75,1,0.0
13520.0,6,3624.35,38.97150537634408,39.452617837488916,2010-12-03 10:36:00,2011-10-12 10:20:00,Switzerland,58,312,6,3624.35,6,1.2252628120893563
13521.0,3,1093.65,2.508371559633028,2.392881658052097,2011-11-29 15:09:00,2011-12-08 13:50:00,United Kingdom,0,8,3,1093.65,2,1.79275131542509
13522.0,1,125.80000000000001,25.160000000000004,9.370325501283295,2011-11-09 15:11:00,2011-11-09 15:11:00,United Kingdom,29,0,1,125.80000000000001,1,0.0
13523.0,5,3964.88,23.051627906976744,22.132346065513733,2010-12-08 14:22:00,2011-11-06 15:11:00,United Kingdom,32,333,5,3964.88,4,0.7252222906946033
13524.0,5,680.1800000000001,25.191851851851855,12.082589201961715,2011-05-04 12:26:00,2011-10-30 12:34:00,United Kingdom,40,179,5,680.1800000000001,5,0.23171036204744053
13525.0,2,628.78,104.79666666666667,98.95851285597752,2011-04-05 15:36:00,2011-11-25 12:01:00,United Kingdom,14,233,2,628.78,2,0.2219952092433422
13527.0,7,2287.51,10.257892376681616,6.7777333203172025,2011-01-17 11:17:00,2011-11-06 12:04:00,United Kingdom,33,293,7,2287.51,5,2.834634365186182
13529.0,2,307.76,20.517333333333333,12.543615602407161,2011-05-19 11:50:00,2011-09-22 09:15:00,United Kingdom,78,125,2,307.76,2,-0.2989566172432728
13531.0,2,483.8,21.990909090909092,9.640744838390912,2010-12-08 15:03:00,2011-05-18 16:56:00,United Kingdom,204,161,2,483.8,2,-0.41474955131342794
13532.0,1,210.31,3.1865151515151515,3.843936080643719,2011-11-06 12:25:00,2011-11-06 12:25:00,United Kingdom,33,0,1,210.31,1,0.0
13533.0,3,270.79,3.563026315789474,2.1821353576939826,2011-03-17 12:47:00,2011-06-10 11:54:00,United Kingdom,182,84,3,270.79,2,-0.15232999187212135
13534.0,25,5870.08,19.83135135135135,8.677351673521384,2010-12-16 15:23:00,2011-12-07 14:52:00,United Kingdom,1,355,25,5870.08,12,0.2603800140745954
13536.0,7,3448.29,19.264189944134078,16.02661156992197,2011-09-25 13:30:00,2011-12-08 16:38:00,United Kingdom,0,74,7,3448.29,4,1.214086853585286
13538.0,7,1280.85,51.233999999999995,16.221633703175524,2011-01-28 10:40:00,2011-10-27 16:34:00,United Kingdom,42,272,7,1280.85,7,0.7348033373063171
13539.0,3,631.34,17.063243243243242,5.5050567935581105,2011-02-03 15:23:00,2011-09-15 10:18:00,United Kingdom,85,223,3,631.34,3,0.9181708055723804
13544.0,2,291.41,3.349540229885058,2.602321373377908,2011-04-13 12:09:00,2011-10-31 11:57:00,United Kingdom,39,200,2,291.41,2,0.3679283350819143
13546.0,3,626.99,6.397857142857143,5.483524761905703,2011-05-23 12:14:00,2011-11-27 14:50:00,United Kingdom,11,188,3,626.99,3,0.10863818989215485
13548.0,2,682.41,5.503306451612903,6.958051746031058,2011-04-10 11:35:00,2011-09-04 14:50:00,United Kingdom,95,147,2,682.41,2,0.4268997553278252
13549.0,7,918.2,18.00392156862745,6.730377724446489,2011-04-11 13:42:00,2011-11-14 09:20:00,United Kingdom,25,216,7,918.2,5,-0.5284552845528455
13551.0,1,91.80000000000001,22.950000000000003,10.2,2011-01-24 14:46:00,2011-01-24 14:46:00,United Kingdom,318,0,1,91.80000000000001,1,0.0
13552.0,12,3740.07,34.31256880733945,21.411851659496364,2011-01-28 10:10:00,2011-10-04 15:19:00,United Kingdom,65,249,12,3740.07,7,0.3553225293930725
13555.0,4,4149.28,30.50941176470588,22.99758891596492,2011-05-22 11:06:00,2011-09-27 12:36:00,United Kingdom,73,128,4,4149.28,2,0.6091449043084756
13557.0,2,584.0600000000001,17.17823529411765,10.118071882015155,2011-03-04 12:14:00,2011-11-11 15:24:00,United Kingdom,27,252,2,584.0600000000001,2,0.42494207216153584
13558.0,4,605.06,3.457485714285714,2.871058811572377,2011-10-02 13:01:00,2011-12-04 11:24:00,United Kingdom,5,62,4,605.06,3,-0.6185659213569776
13560.0,1,174.37,5.283939393939394,2.835004342362128,2011-12-02 13:11:00,2011-12-02 13:11:00,United Kingdom,6,0,1,174.37,1,0.0
13561.0,1,141.85999999999999,10.132857142857143,20.793141409376545,2011-05-08 12:39:00,2011-05-08 12:39:00,United Kingdom,215,0,1,141.85999999999999,1,0.0
13562.0,3,1799.3300000000002,21.943048780487807,9.020184182651102,2011-04-08 12:42:00,2011-09-19 10:51:00,United Kingdom,81,163,3,1799.3300000000002,3,-0.022622337696724906
13563.0,2,777.53,15.867959183673468,28.898367959943677,2011-07-22 17:21:00,2011-09-16 14:45:00,United Kingdom,83,55,2,777.53,2,0.49945491855841984
13564.0,3,1749.02,21.07253012048193,59.748055399387084,2010-12-06 17:26:00,2011-07-18 14:33:00,United Kingdom,143,223,3,1749.02,2,-0.5400623655555371
13565.0,2,240.22,6.321578947368421,5.714163307467654,2011-01-09 14:28:00,2011-11-20 14:33:00,United Kingdom,18,315,2,240.22,2,0.17862924986508366
13566.0,2,874.71,4.969943181818182,5.221501863548356,2011-09-18 12:40:00,2011-10-30 11:59:00,United Kingdom,40,41,2,874.71,2,-0.5043672592036575
13568.0,1,192.85,4.382954545454545,2.7759964308212552,2011-06-19 14:42:00,2011-06-19 14:42:00,United Kingdom,172,0,1,192.85,1,0.0
13569.0,2,373.75,4.397058823529412,3.232635598573595,2010-12-07 12:29:00,2011-11-22 13:07:00,United Kingdom,16,350,2,373.75,2,1.1490948709353002
13570.0,1,239.49,8.870000000000001,10.635411821616717,2011-04-10 13:36:00,2011-04-10 13:36:00,United Kingdom,242,0,1,239.49,1,0.0
13571.0,12,2092.32,6.1358357771261005,3.9081890220119933,2011-03-31 12:43:00,2011-11-27 10:47:00,United Kingdom,12,240,12,2092.32,9,3.5640254324194984
13572.0,1,1384.25,41.946969696969695,31.11773534546342,2011-05-18 11:59:00,2011-05-18 11:59:00,United Kingdom,205,0,1,1384.25,1,0.0
13573.0,2,294.40000000000003,11.323076923076924,9.347157330110912,2011-03-31 14:47:00,2011-10-20 14:33:00,United Kingdom,49,202,2,294.40000000000003,2,7.044858101922489
13575.0,5,732.07,15.914565217391305,5.52703444957269,2011-06-16 14:24:00,2011-11-16 13:14:00,United Kingdom,22,152,5,732.07,5,0.21105527638190963
13576.0,18,6717.34,53.312222222222225,73.67862357985673,2010-12-01 17:24:00,2011-11-29 15:34:00,United Kingdom,9,362,18,6717.34,12,2.1160074253891183
13577.0,4,1687.6000000000001,20.33253012048193,12.641355461763865,2011-04-12 10:33:00,2011-11-14 15:19:00,United Kingdom,24,216,4,1687.6000000000001,4,0.383088749126485
13579.0,2,467.04,20.30608695652174,10.410900641823119,2010-12-05 16:10:00,2011-11-25 08:41:00,United Kingdom,14,354,2,467.04,2,0.830657815328908
13581.0,1,118.0,11.8,9.47874815925957,2011-02-03 14:41:00,2011-02-03 14:41:00,United Kingdom,308,0,1,118.0,1,0.0
13583.0,1,781.03,14.736415094339621,6.454497267659916,2011-07-07 10:40:00,2011-07-07 10:40:00,United Kingdom,155,0,1,781.03,1,0.0
13584.0,1,142.4,5.933333333333334,6.216102278456484,2011-02-06 12:49:00,2011-02-06 12:49:00,United Kingdom,306,0,1,142.4,1,0.0
13587.0,1,712.4,89.05,101.35858551273719,2011-10-07 12:31:00,2011-10-07 12:31:00,United Kingdom,63,0,1,712.4,1,0.0
13588.0,9,2478.95,14.246839080459768,8.10188416018481,2011-03-29 15:53:00,2011-11-24 10:42:00,United Kingdom,15,239,9,2478.95,6,2.925021872265966
13589.0,2,379.65,18.07857142857143,6.954307503780867,2011-06-13 12:44:00,2011-11-25 12:10:00,United Kingdom,14,164,2,379.65,2,0.5787162162162163
13590.0,6,1981.92,22.780689655172413,18.43622456640815,2011-02-09 13:25:00,2011-11-28 12:54:00,United Kingdom,10,291,6,1981.92,6,0.013158743469005947
13591.0,3,1117.13,19.26086206896552,9.384474914412516,2011-03-18 12:18:00,2011-10-06 12:26:00,United Kingdom,64,202,3,1117.13,3,-0.26187392055267705
13592.0,4,247.95999999999998,15.497499999999999,5.559059272934586,2011-03-20 14:01:00,2011-11-04 09:49:00,United Kingdom,35,228,4,247.95999999999998,3,-0.44094184251158
13593.0,5,2037.0800000000002,15.914687500000001,9.603729749343493,2011-01-07 16:32:00,2011-08-23 13:35:00,United Kingdom,107,227,5,2037.0800000000002,4,0.1533030221984488
13594.0,1,396.97,15.268076923076924,7.991678681844394,2011-10-18 10:19:00,2011-10-18 10:19:00,United Kingdom,52,0,1,396.97,1,0.0
13596.0,2,697.04,4.199036144578313,4.863464811679346,2011-11-27 11:57:00,2011-12-04 12:01:00,United Kingdom,5,7,2,697.04,2,-0.30576829859428023
13598.0,1,180.17000000000002,4.504250000000001,4.315096271618203,2011-10-23 14:28:00,2011-10-23 14:28:00,United Kingdom,46,0,1,180.17000000000002,1,0.0
13599.0,21,5153.67,20.86506072874494,20.80677891157492,2010-12-08 10:11:00,2011-12-08 16:10:00,United Kingdom,0,365,21,5153.67,9,-0.09371467329866598
13600.0,1,219.52,11.553684210526317,9.92530615846087,2011-01-31 15:27:00,2011-01-31 15:27:00,United Kingdom,311,0,1,219.52,1,0.0
13601.0,2,693.32,7.003232323232324,6.472048193023759,2011-05-12 16:52:00,2011-10-25 17:31:00,United Kingdom,44,166,2,693.32,2,-0.14184927846071615
13602.0,1,428.89,18.647391304347824,6.708717678168869,2011-10-06 11:47:00,2011-10-06 11:47:00,United Kingdom,64,0,1,428.89,1,0.0
13603.0,1,164.34,6.086666666666667,5.017181249696654,2011-11-13 15:57:00,2011-11-13 15:57:00,United Kingdom,25,0,1,164.34,1,0.0
13606.0,3,280.54,6.524186046511629,7.525876703417269,2011-02-01 11:42:00,2011-11-10 17:46:00,United Kingdom,28,282,3,280.54,3,-0.5618135736412279
13607.0,1,678.01,6.918469387755102,5.473723049700855,2011-10-30 16:17:00,2011-10-30 16:17:00,United Kingdom,39,0,1,678.01,1,0.0
13610.0,7,1131.88,5.008318584070797,4.518543207255066,2011-02-27 14:44:00,2011-11-27 15:38:00,United Kingdom,11,273,7,1131.88,7,-0.503518341175001
13611.0,3,1171.8,15.835135135135134,10.69422059296877,2010-12-15 10:31:00,2011-09-11 14:51:00,United Kingdom,88,270,3,1171.8,3,0.7625513726779549
13614.0,4,1610.46,8.01223880597015,7.416536352144887,2011-01-13 12:37:00,2011-11-15 14:47:00,United Kingdom,23,306,4,1610.46,4,1.4876904474002421
