customer_id,num_orders,total_spent,avg_order_value,order_value_std,first_order_date,last_order_date,country,recency_days,customer_age_days,frequency,monetary,months_active,purchase_growth,predicted_clv,CLV_Segment
13242.0,3,270.40000000000003,20.800000000000004,0.0,2011-05-10 12:26:00,2011-08-19 12:53:00,United Kingdom,111,101,3,270.40000000000003,2,0.5942857142857143,239.3096582855453,Low
13243.0,1,600.07,10.346034482758622,6.34719911696246,2011-05-20 13:14:00,2011-05-20 13:14:00,United Kingdom,202,0,1,600.07,1,0.0,219.60053903170504,Low
13244.0,1,121.74,4.508888888888889,2.2246474799968667,2011-09-08 11:46:00,2011-09-08 11:46:00,United Kingdom,92,0,1,121.74,1,0.0,126.02501655387057,Low
13245.0,1,430.5,26.90625,8.408425833650432,2011-10-20 11:40:00,2011-10-20 11:40:00,United Kingdom,50,0,1,430.5,1,0.0,271.8355118573321,Low
13246.0,6,1987.3,14.094326241134752,27.514398965553724,2011-01-13 13:36:00,2011-11-21 16:50:00,United Kingdom,17,312,6,1987.3,5,-0.8139041966935141,2221.5020144730784,High
13247.0,4,501.12,20.0448,11.810156688206977,2011-09-18 11:31:00,2011-11-22 10:59:00,United Kingdom,17,64,4,501.12,3,-0.6365210572744797,1249.1598503175558,Medium
13248.0,2,465.68,17.91076923076923,5.22270345555014,2011-06-03 13:05:00,2011-08-07 12:40:00,United Kingdom,124,64,2,465.68,2,-0.7960975107472906,542.499791701364,Medium
13249.0,3,711.41,30.93086956521739,54.12499531077396,2011-03-23 15:26:00,2011-09-08 13:26:00,United Kingdom,91,168,3,711.41,2,0.4361767518098621,917.201964532342,Medium
13253.0,2,1030.4,28.622222222222224,32.22321781494217,2011-01-04 15:43:00,2011-07-06 10:09:00,United Kingdom,156,182,2,1030.4,2,0.1621848035519811,596.580873756412,Medium
13255.0,2,399.51,30.73153846153846,21.30580353102328,2010-12-01 11:58:00,2011-11-30 13:14:00,United Kingdom,8,364,2,399.51,2,-0.2288928098808998,677.9008487761201,Medium
13258.0,3,698.5799999999999,18.383684210526315,16.652268641978146,2011-05-18 13:11:00,2011-11-28 09:31:00,United Kingdom,11,193,3,698.5799999999999,2,1.1051325237124368,1008.7834457366469,Medium
13259.0,1,292.32,3.36,3.397778343921011,2011-10-09 10:48:00,2011-10-09 10:48:00,United Kingdom,61,0,1,292.32,1,0.0,150.23356608912363,Low
13260.0,1,557.62,69.7025,69.16298385490815,2011-10-09 13:21:00,2011-10-09 13:21:00,United Kingdom,60,0,1,557.62,1,0.0,498.0523174752093,Low
13261.0,2,944.1,104.9,26.09913791679718,2011-02-27 10:41:00,2011-03-16 12:22:00,United Kingdom,268,17,2,944.1,2,-0.8818106606784069,677.4775989536237,Medium
13262.0,1,200.29,18.208181818181817,12.608407368245857,2011-03-21 15:06:00,2011-03-21 15:06:00,United Kingdom,262,0,1,200.29,1,0.0,303.79785194435703,Low
13263.0,35,7454.07,4.444883720930233,4.819827554026414,2011-01-18 16:31:00,2011-12-08 13:59:00,United Kingdom,0,323,35,7454.07,11,1.4197392401514088,5483.619577939491,VIP
13265.0,5,2107.66,23.1610989010989,28.16994286471347,2011-03-11 09:54:00,2011-10-17 15:02:00,United Kingdom,52,220,5,2107.66,5,-0.0067436130203604,2033.6333841808266,High
13266.0,12,3834.26,20.504064171122995,16.433490017229982,2011-03-28 10:14:00,2011-11-28 14:39:00,United Kingdom,10,245,12,3834.26,9,1.016918409075919,4202.115554332164,High
13267.0,19,4521.49,21.428862559241704,10.660588013580949,2010-12-08 09:20:00,2011-12-07 11:12:00,United Kingdom,2,364,19,4521.49,10,-0.5151612385689073,5782.733888139265,VIP
13268.0,11,3214.69,7.306113636363636,6.282224598787329,2011-03-17 13:20:00,2011-11-22 11:51:00,United Kingdom,17,249,11,3214.69,6,-0.328348276513278,2855.2258141574325,High
13269.0,15,5346.2300000000005,16.91844936708861,16.37024481691346,2010-12-05 11:51:00,2011-12-08 14:53:00,United Kingdom,0,368,15,5346.2300000000005,10,-0.4953330216988103,5297.796716380355,VIP
13270.0,1,590.0,590.0,,2010-12-08 14:53:00,2010-12-08 14:53:00,United Kingdom,365,0,1,590.0,1,0.0,455.9565171111912,Low
13271.0,1,217.38,2.264375,2.428154513638962,2011-11-02 14:31:00,2011-11-02 14:31:00,United Kingdom,36,0,1,217.38,1,0.0,149.00161478101376,Low
13272.0,2,276.56,18.43733333333333,4.787839457068989,2011-09-11 12:06:00,2011-11-08 14:00:00,United Kingdom,30,58,2,276.56,2,-0.0377571146801916,573.933891703976,Medium
13273.0,1,138.98,8.68625,6.223321594347079,2011-08-18 14:02:00,2011-08-18 14:02:00,United Kingdom,112,0,1,138.98,1,0.0,261.7077975158825,Low
13276.0,2,590.9300000000001,19.69766666666667,8.797130677722116,2011-09-01 10:03:00,2011-10-07 12:44:00,United Kingdom,63,36,2,590.9300000000001,2,2.284795490677844,618.7840366477998,Medium
13277.0,4,258.4,32.3,10.955363982999378,2011-07-29 10:06:00,2011-11-24 09:21:00,United Kingdom,15,117,4,258.4,3,0.7360208062418724,1000.8924704106709,Medium
13278.0,1,542.73,11.798478260869564,8.50980792769047,2011-10-30 11:49:00,2011-10-30 11:49:00,United Kingdom,40,0,1,542.73,1,0.0,289.5844284942009,Low
13279.0,1,137.75,15.305555555555555,6.880111029465861,2011-09-22 17:24:00,2011-09-22 17:24:00,United Kingdom,77,0,1,137.75,1,0.0,287.95754340486786,Low
13280.0,3,814.86,9.586588235294116,5.562869153709128,2011-01-06 17:10:00,2011-08-09 13:14:00,United Kingdom,121,214,3,814.86,2,-0.8336569764121309,606.6677349699153,Medium
13282.0,3,1132.14,30.59837837837838,21.56055162063777,2011-05-03 12:03:00,2011-11-21 15:33:00,United Kingdom,17,202,3,1132.14,3,0.0414810529360716,1024.0414921340362,Medium
13283.0,2,93.66,13.38,6.437556472244212,2011-06-07 12:39:00,2011-10-11 09:50:00,United Kingdom,59,125,2,93.66,2,1.609811320754717,485.53791039650946,Low
13284.0,1,201.19,15.476153846153846,5.157613366764286,2011-01-13 09:23:00,2011-01-13 09:23:00,United Kingdom,330,0,1,201.19,1,0.0,228.85578965104375,Low
13285.0,4,2709.12,14.487272727272726,5.071008419728948,2011-02-22 17:13:00,2011-11-16 13:19:00,United Kingdom,22,266,4,2709.12,4,0.1079968258246118,1083.2591594244525,Medium
13291.0,1,361.11,8.597857142857142,8.506086066706358,2011-07-07 10:36:00,2011-07-07 10:36:00,United Kingdom,155,0,1,361.11,1,0.0,218.69616145402264,Low
13292.0,2,578.94,18.675483870967746,6.875368517982474,2011-02-28 15:00:00,2011-11-01 10:04:00,United Kingdom,38,245,2,578.94,2,0.3184738795546155,647.5808891138315,Medium
13294.0,2,873.74,16.18037037037037,4.697208710666192,2011-04-04 12:37:00,2011-06-03 08:54:00,United Kingdom,189,59,2,873.74,2,-0.1930465284225729,483.8469421606261,Low
13295.0,1,201.2,20.12,3.692876024636264,2010-12-15 11:21:00,2010-12-15 11:21:00,United Kingdom,359,0,1,201.2,1,0.0,187.55179391863314,Low
13296.0,1,87.4,17.48,9.701907029033002,2011-07-25 13:46:00,2011-07-25 13:46:00,United Kingdom,136,0,1,87.4,1,0.0,352.5256132403951,Low
13297.0,4,2089.85,35.421186440677964,21.17299598339632,2011-10-03 15:08:00,2011-12-02 09:32:00,United Kingdom,7,59,4,2089.85,3,-0.7534754402224282,1285.6958398572178,Medium
13298.0,1,360.0,180.0,127.27922061357856,2011-12-08 13:11:00,2011-12-08 13:11:00,United Kingdom,0,0,1,360.0,1,0.0,652.5322083669096,Medium
13299.0,1,142.5,28.5,18.19890106572372,2011-03-16 12:55:00,2011-03-16 12:55:00,United Kingdom,267,0,1,142.5,1,0.0,287.87273192736956,Low
13300.0,1,371.89,18.5945,5.371834416658801,2011-06-23 13:09:00,2011-06-23 13:09:00,United Kingdom,168,0,1,371.89,1,0.0,283.85151988610323,Low
13301.0,4,618.09,7.630740740740741,6.385995180427593,2011-02-20 13:13:00,2011-08-28 11:25:00,United Kingdom,103,188,4,618.09,4,-0.2099365387913784,899.7539304144681,Medium
13302.0,1,63.75,63.75,,2011-07-07 17:56:00,2011-07-07 17:56:00,United Kingdom,154,0,1,63.75,1,0.0,85.57935648745345,Low
13304.0,1,300.42,14.305714285714286,3.779695188012615,2010-12-23 14:35:00,2010-12-23 14:35:00,United Kingdom,350,0,1,300.42,1,0.0,210.25732611052257,Low
13305.0,10,2000.86,24.701975308641973,12.442561976915476,2010-12-02 12:10:00,2011-12-05 15:15:00,United Kingdom,3,368,10,2000.86,9,0.5609329446064141,2819.1950436579846,High
13307.0,1,15.0,15.0,,2011-08-11 17:14:00,2011-08-11 17:14:00,United Kingdom,119,0,1,15.0,1,0.0,29.698256526153838,Low
13308.0,3,1385.51,25.657592592592597,24.120707062384767,2011-05-20 13:13:00,2011-11-17 09:31:00,United Kingdom,22,180,3,1385.51,3,-0.6484098290336417,1030.1254336517804,Medium
13309.0,5,1456.79,13.614859813084111,5.487427373394151,2011-02-04 12:29:00,2011-12-02 16:34:00,United Kingdom,6,301,5,1456.79,5,-0.3978198156799673,1232.427068165431,Medium
13310.0,3,1132.03,15.722638888888888,3.552700220068902,2011-01-19 14:50:00,2011-11-11 17:23:00,United Kingdom,27,296,3,1132.03,3,-0.2329879857969745,646.0200362737493,Medium
13311.0,2,598.57,23.02192307692308,21.079296196833663,2011-07-12 14:26:00,2011-12-05 12:55:00,United Kingdom,3,145,2,598.57,2,-0.7771171427989655,701.8514955705554,Medium
13313.0,5,1555.3200000000002,19.94,9.524327838709713,2011-01-04 10:00:00,2011-11-17 16:48:00,United Kingdom,21,317,5,1555.3200000000002,4,1.0693480376256892,1617.4913810271405,High
13314.0,3,775.94,12.51516129032258,5.698362934869398,2011-09-27 10:20:00,2011-12-08 12:29:00,United Kingdom,1,72,3,775.94,3,-0.6255243498062402,711.9962230071397,Medium
13316.0,4,5977.73,68.70954022988505,77.35748456607678,2011-03-30 13:01:00,2011-11-02 13:40:00,United Kingdom,36,217,4,5977.73,4,-0.0667147116071648,1800.0835198247414,High
13317.0,6,2273.68,18.336129032258064,6.07957298319644,2010-12-16 09:22:00,2011-10-04 13:35:00,United Kingdom,65,292,6,2273.68,4,3.018824513700063,1834.8882649314785,High
13318.0,3,640.76,32.038,26.469095305956134,2011-11-02 13:26:00,2011-12-08 18:51:00,United Kingdom,0,36,3,640.76,2,0.1146203447822083,921.783427279651,Medium
13319.0,26,10845.55,22.784768907563027,14.408397250038078,2010-12-09 10:04:00,2011-12-04 13:34:00,United Kingdom,4,360,26,10845.55,13,-0.8002035977526932,7627.441636517458,VIP
13320.0,4,1548.7,14.610377358490569,4.681138226365423,2011-05-10 10:29:00,2011-09-22 18:07:00,United Kingdom,77,135,4,1548.7,3,0.1156570710935812,855.8877833064814,Medium
13321.0,2,567.36,51.57818181818182,64.266079671656,2011-09-14 15:18:00,2011-09-28 15:24:00,United Kingdom,71,14,2,567.36,1,0.0,736.9248093884222,Medium
13322.0,1,199.48,7.9792,8.641981312176044,2011-11-22 14:21:00,2011-11-22 14:21:00,United Kingdom,16,0,1,199.48,1,0.0,301.51055945397087,Low
13323.0,5,787.85,37.516666666666666,42.10373894719248,2011-09-16 13:23:00,2011-12-06 17:12:00,United Kingdom,2,81,5,787.85,3,2.5741962077493814,1733.0596291243849,High
13324.0,10,7121.95,94.95933333333332,63.94867748634253,2010-12-14 09:50:00,2011-11-03 16:28:00,United Kingdom,35,324,10,7121.95,6,0.0522500383965596,5434.628196074258,VIP
13325.0,1,675.3,56.275,45.28724735206671,2011-09-19 10:36:00,2011-09-19 10:36:00,United Kingdom,81,0,1,675.3,1,0.0,463.04606095100394,Low
13327.0,8,3627.77,33.59046296296296,22.01152146839821,2010-12-09 15:32:00,2011-11-01 10:21:00,United Kingdom,38,326,8,3627.77,7,0.1930563002680965,3255.4720682771954,High
13328.0,1,1308.48,76.96941176470588,63.11562331057465,2011-01-27 15:22:00,2011-01-27 15:22:00,United Kingdom,315,0,1,1308.48,1,0.0,509.14765092351206,Medium
13329.0,2,789.0,46.41176470588236,36.814236416652406,2010-12-08 10:11:00,2011-11-08 10:29:00,United Kingdom,31,335,2,789.0,2,0.5917431192660549,874.8703490669828,Medium
13330.0,3,1140.93,21.526981132075477,12.377610305104206,2011-01-28 10:08:00,2011-09-08 12:27:00,United Kingdom,92,223,3,1140.93,3,0.2282821685173089,897.6253433452522,Medium
13332.0,1,350.90000000000003,16.709523809523812,3.4650389264631305,2011-11-25 13:30:00,2011-11-25 13:30:00,United Kingdom,13,0,1,350.90000000000003,1,0.0,223.56587216564813,Low
13334.0,3,3536.82,13.197089552238806,9.200495209325384,2011-02-07 11:42:00,2011-09-18 15:21:00,United Kingdom,81,223,3,3536.82,3,-0.5148906972265023,696.9898098045609,Medium
13336.0,1,795.12,15.590588235294115,3.983080923990727,2011-09-23 14:05:00,2011-09-23 14:05:00,United Kingdom,76,0,1,795.12,1,0.0,245.49933829232444,Low
13338.0,1,487.02,25.632631578947368,28.472719856441397,2011-07-05 09:06:00,2011-07-05 09:06:00,United Kingdom,157,0,1,487.02,1,0.0,338.4218863937289,Low
13339.0,1,860.12,15.928148148148148,4.716429363395807,2011-05-23 08:31:00,2011-05-23 08:31:00,United Kingdom,200,0,1,860.12,1,0.0,233.95181841483165,Low
13340.0,7,10736.48,80.12298507462687,62.82835606921988,2011-03-08 11:39:00,2011-10-25 13:15:00,United Kingdom,44,231,7,10736.48,4,-0.5901256581218418,3709.3877010196175,High
13341.0,1,775.85,18.472619047619048,11.596510210871536,2011-03-24 09:50:00,2011-03-24 09:50:00,United Kingdom,260,0,1,775.85,1,0.0,303.79785194435703,Low
13343.0,1,353.43,18.60157894736842,8.686013190537924,2011-06-15 12:24:00,2011-06-15 12:24:00,United Kingdom,177,0,1,353.43,1,0.0,299.8270492227265,Low
13344.0,3,2543.7200000000003,21.37579831932773,27.83635077680172,2011-03-07 10:28:00,2011-10-03 09:45:00,United Kingdom,67,209,3,2543.7200000000003,2,-0.4637962767401865,1020.7552236706763,Medium
13345.0,1,389.5,19.475,7.68283287938971,2011-02-25 09:01:00,2011-02-25 09:01:00,United Kingdom,287,0,1,389.5,1,0.0,279.468471816456,Low
13347.0,1,341.36,42.67,8.849490703666833,2011-09-30 13:28:00,2011-09-30 13:28:00,United Kingdom,69,0,1,341.36,1,0.0,254.39499380362238,Low
13348.0,1,233.76,16.697142857142858,7.690140969570593,2011-10-06 17:28:00,2011-10-06 17:28:00,United Kingdom,63,0,1,233.76,1,0.0,351.51740532917853,Low
13349.0,1,247.32,15.4575,10.35711124461514,2011-11-29 08:07:00,2011-11-29 08:07:00,United Kingdom,10,0,1,247.32,1,0.0,340.30374419847163,Low
13350.0,2,979.12,24.478,14.937171530558704,2011-09-21 13:33:00,2011-11-23 16:33:00,United Kingdom,15,63,2,979.12,2,-0.4849205491298238,617.7730563576665,Medium
13351.0,1,373.94,23.37125,8.333968142487706,2011-10-04 12:55:00,2011-10-04 12:55:00,United Kingdom,65,0,1,373.94,1,0.0,271.8355118573321,Low
13352.0,1,397.98,16.5825,8.598097489257878,2011-10-10 13:55:00,2011-10-10 13:55:00,United Kingdom,59,0,1,397.98,1,0.0,351.51740532917853,Low
13354.0,1,743.53,14.579019607843136,6.413009045651491,2011-09-29 13:17:00,2011-09-29 13:17:00,United Kingdom,70,0,1,743.53,1,0.0,332.7683092879112,Low
13355.0,1,674.7,21.084375,15.690450339452934,2011-08-09 14:48:00,2011-08-09 14:48:00,United Kingdom,121,0,1,674.7,1,0.0,366.7976283731533,Low
13356.0,1,768.24,18.29142857142857,8.719023096830643,2011-09-20 14:33:00,2011-09-20 14:33:00,United Kingdom,79,0,1,768.24,1,0.0,351.51740532917853,Low
13357.0,1,609.95,6.777222222222223,5.827570470660295,2011-03-27 13:56:00,2011-03-27 13:56:00,United Kingdom,256,0,1,609.95,1,0.0,211.43455536110747,Low
13358.0,1,439.03,15.13896551724138,7.954944259851222,2011-03-16 11:52:00,2011-03-16 11:52:00,United Kingdom,268,0,1,439.03,1,0.0,281.8594826408171,Low
13359.0,1,439.56,19.11130434782609,9.69404423735983,2011-10-07 09:30:00,2011-10-07 09:30:00,United Kingdom,63,0,1,439.56,1,0.0,323.8481001100343,Low
13362.0,4,3090.74,18.618915662650604,8.247273564113716,2011-02-25 11:33:00,2011-11-30 14:41:00,United Kingdom,8,278,4,3090.74,4,-0.0732456679365859,1354.04365707881,Medium
13363.0,2,992.5,16.541666666666668,8.483892847809157,2011-10-27 10:46:00,2011-11-22 12:40:00,United Kingdom,17,26,2,992.5,2,-0.3557091366026256,626.1556423301676,Medium
13364.0,1,134.96,13.496,5.183965020458118,2011-09-29 18:13:00,2011-09-29 18:13:00,United Kingdom,70,0,1,134.96,1,0.0,203.72939070818984,Low
13365.0,2,2225.37,17.385703125,9.124294616989742,2011-05-06 12:00:00,2011-11-06 12:36:00,United Kingdom,33,184,2,2225.37,2,1.174700684150513,673.2035998544911,Medium
13366.0,1,56.16,56.16,,2011-10-20 13:37:00,2011-10-20 13:37:00,United Kingdom,49,0,1,56.16,1,0.0,57.94094517884829,Low
13368.0,2,623.4,21.49655172413793,11.34975999616042,2011-01-06 12:32:00,2011-03-28 09:59:00,United Kingdom,256,80,2,623.4,2,15.18131868131868,546.5529280215889,Medium
13369.0,1,308.28000000000003,22.020000000000003,12.559338542112188,2010-12-09 11:30:00,2010-12-09 11:30:00,United Kingdom,365,0,1,308.28000000000003,1,0.0,257.1116507686199,Low
13370.0,1,754.87,19.355641025641027,6.99184893658014,2010-12-03 10:26:00,2010-12-03 10:26:00,United Kingdom,371,0,1,754.87,1,0.0,255.33799196559346,Low
13372.0,1,378.64,16.46260869565217,8.9308898148715,2011-09-11 12:46:00,2011-09-11 12:46:00,United Kingdom,89,0,1,378.64,1,0.0,382.5204766191088,Low
13373.0,3,3312.25,20.963607594936708,14.542914190230254,2011-03-08 14:35:00,2011-10-10 10:51:00,United Kingdom,60,215,3,3312.25,3,0.2720440983109133,1062.8009626488138,Medium
13375.0,1,778.65,21.044594594594592,15.965687616920263,2011-09-12 10:19:00,2011-09-12 10:19:00,United Kingdom,88,0,1,778.65,1,0.0,380.3134355911217,Low
13376.0,3,1019.76,19.240754716981133,10.131652202011548,2011-04-19 13:03:00,2011-09-01 16:16:00,United Kingdom,98,135,3,1019.76,3,-0.3348541114058355,898.8033692457064,Medium
13379.0,3,572.56,5.902680412371134,5.42538814192587,2011-07-26 12:26:00,2011-11-13 13:45:00,United Kingdom,25,110,3,572.56,3,0.0032777332653508,686.3679734593248,Medium
13381.0,6,3639.31,21.15877906976744,11.383709362571112,2011-02-14 10:10:00,2011-11-08 11:58:00,United Kingdom,31,267,6,3639.31,6,0.5777133130349309,2177.4357798573765,High
13382.0,1,222.99,14.866,2.179678220026329,2011-03-04 10:03:00,2011-03-04 10:03:00,United Kingdom,280,0,1,222.99,1,0.0,140.24268514025525,Low
13384.0,7,4151.93,27.315328947368425,26.15121809472929,2011-06-14 12:47:00,2011-11-09 11:04:00,United Kingdom,30,147,7,4151.93,5,-0.383776414451261,2935.767511589084,High
13385.0,1,534.57,15.273428571428571,7.62667028682016,2011-01-14 09:52:00,2011-01-14 09:52:00,United Kingdom,329,0,1,534.57,1,0.0,276.5070074094005,Low
13388.0,2,677.1,19.345714285714287,10.324687514346746,2011-07-31 12:52:00,2011-07-31 12:52:00,United Kingdom,130,0,2,677.1,1,0.0,419.64267727830594,Low
13389.0,3,797.96,15.646274509803922,4.753600723991999,2011-04-21 12:12:00,2011-11-28 14:01:00,United Kingdom,10,221,3,797.96,3,-0.1548147862026342,724.2909117872423,Medium
13390.0,1,544.08,41.8523076923077,37.67481345980056,2011-09-26 08:38:00,2011-09-26 08:38:00,United Kingdom,74,0,1,544.08,1,0.0,442.1639267769137,Low
13391.0,1,59.8,59.8,,2011-05-20 10:50:00,2011-05-20 10:50:00,United Kingdom,203,0,1,59.8,1,0.0,80.79395906274962,Low
13394.0,8,2520.02,16.258193548387098,13.213158851895056,2011-02-03 10:39:00,2011-12-08 11:36:00,United Kingdom,1,308,8,2520.02,8,-0.0370440970898461,2542.32127759577,High
13395.0,1,307.72,14.653333333333334,7.947898674073126,2011-06-07 15:04:00,2011-06-07 15:04:00,United Kingdom,184,0,1,307.72,1,0.0,267.51818512733,Low
13396.0,2,1360.99,31.65093023255814,21.841598015620765,2011-01-24 13:37:00,2011-11-10 16:59:00,United Kingdom,28,290,2,1360.99,2,1.510418008087156,706.0182695924182,Medium
13397.0,5,1544.13,40.635000000000005,33.35034468398402,2011-01-04 13:50:00,2011-09-28 10:56:00,United Kingdom,72,266,5,1544.13,5,0.0532367406619698,1942.8954198094234,High
13398.0,1,457.34,17.59,7.074953003377479,2011-05-31 13:17:00,2011-05-31 13:17:00,United Kingdom,191,0,1,457.34,1,0.0,299.8270492227265,Low
13402.0,2,621.23,15.92897435897436,11.68546505951817,2010-12-02 17:12:00,2011-08-04 15:51:00,United Kingdom,126,244,2,621.23,2,0.0150995861355404,634.4039707119872,Medium
13403.0,1,75.0,25.0,17.320508075688775,2011-11-22 08:28:00,2011-11-22 08:28:00,United Kingdom,17,0,1,75.0,1,0.0,345.1722691907718,Low
13404.0,2,252.49,22.953636363636363,14.536098701320975,2011-05-11 11:57:00,2011-12-08 15:37:00,United Kingdom,0,211,2,252.49,2,-0.8369361546547233,542.8793985924475,Medium
13405.0,3,572.451,21.201888888888888,8.427226034765273,2011-01-26 09:27:00,2011-09-26 17:01:00,United Kingdom,73,243,3,572.451,3,-0.9006457621856566,864.964878426433,Medium
13408.0,62,28117.04,58.82225941422595,47.9487119022129,2010-12-01 10:39:00,2011-12-08 09:05:00,United Kingdom,1,371,62,28117.04,13,-0.5351164171228812,25702.136177677527,VIP
13410.0,5,1003.06,35.82357142857143,21.802917272404205,2011-02-21 14:38:00,2011-11-15 15:33:00,United Kingdom,23,267,5,1003.06,5,0.0961630313644322,1874.6546968916066,High
13411.0,1,213.55,11.863888888888887,9.207474673833268,2011-08-24 13:57:00,2011-08-24 13:57:00,United Kingdom,106,0,1,213.55,1,0.0,251.30482836101498,Low
13414.0,3,1390.5,57.9375,109.42187287303888,2011-02-16 12:13:00,2011-07-29 11:45:00,United Kingdom,133,162,3,1390.5,2,1.561381074168798,1024.6251877595264,Medium
13416.0,2,712.5,37.5,19.996944210998286,2011-09-19 14:43:00,2011-10-27 08:56:00,United Kingdom,43,37,2,712.5,2,0.5887681159420289,684.4073949226632,Medium
13417.0,2,640.83,22.886785714285715,7.803308915226606,2011-05-18 16:26:00,2011-12-05 08:49:00,United Kingdom,4,200,2,640.83,2,0.7123628691983122,531.7290852677927,Medium
13418.0,18,6127.43,20.156019736842108,24.15879371591615,2010-12-02 10:45:00,2011-11-28 10:23:00,United Kingdom,11,360,18,6127.43,9,-0.5637028507800736,6239.172865808713,VIP
13419.0,1,221.06,13.81625,7.596547351703053,2011-10-07 12:49:00,2011-10-07 12:49:00,United Kingdom,63,0,1,221.06,1,0.0,269.2487960386043,Low
13420.0,2,159.85,19.98125,10.408236350533718,2011-06-22 11:35:00,2011-07-13 08:48:00,United Kingdom,149,20,2,159.85,2,0.8494718309859155,517.1899713103525,Medium
13421.0,2,1851.08,17.798846153846153,15.354683186021514,2011-02-22 15:46:00,2011-10-30 14:21:00,United Kingdom,39,249,2,1851.08,2,0.2433296208416057,688.2340657187617,Medium
13422.0,1,2626.3,20.67952755905512,10.219026283737929,2011-10-06 13:42:00,2011-10-06 13:42:00,United Kingdom,63,0,1,2626.3,1,0.0,335.6341661892327,Low
13425.0,3,1624.21,20.823205128205128,16.471293130350983,2011-02-18 08:34:00,2011-08-23 17:13:00,United Kingdom,107,186,3,1624.21,3,0.1192090816503962,998.9135054195217,Medium
13426.0,10,3641.32,23.193121019108283,26.29119129206155,2010-12-15 12:43:00,2011-12-09 08:59:00,United Kingdom,0,358,10,3641.32,9,-0.1337357240073376,3771.9348357181675,High
13427.0,3,582.6,20.089655172413792,14.694614777130967,2011-05-08 15:58:00,2011-11-20 13:02:00,United Kingdom,18,195,3,582.6,3,-0.4490023201856148,937.2472153688199,Medium
13428.0,1,218.47,2.952297297297297,2.218670802435917,2011-11-29 14:20:00,2011-11-29 14:20:00,United Kingdom,9,0,1,218.47,1,0.0,143.35205335485477,Low
13429.0,4,1006.8,15.02686567164179,8.762166469501606,2011-09-25 15:59:00,2011-11-29 09:10:00,United Kingdom,10,64,4,1006.8,3,-0.0506634499396864,1071.481582587636,Medium
13430.0,2,679.45,13.866326530612248,8.935283220160947,2011-09-14 14:26:00,2011-11-21 08:19:00,United Kingdom,18,67,2,679.45,2,0.0202484361566511,531.6396075306026,Medium
13431.0,2,1269.1,27.589130434782607,29.02192082057875,2011-09-12 11:25:00,2011-10-03 13:49:00,United Kingdom,66,21,2,1269.1,2,-0.5127767117517668,637.9950328245866,Medium
13434.0,2,534.24,53.424,66.7406874402714,2011-09-04 10:35:00,2011-09-26 14:30:00,United Kingdom,73,22,2,534.24,1,0.0,769.225658033201,Medium
13435.0,7,3809.89,37.72168316831683,42.77515274243464,2011-06-03 17:07:00,2011-12-04 14:45:00,United Kingdom,4,183,7,3809.89,6,-0.003193020327397,2867.150979790909,High
13436.0,1,196.89,16.4075,4.698021101775434,2011-12-08 10:33:00,2011-12-08 10:33:00,United Kingdom,1,0,1,196.89,1,0.0,260.3584438610644,Low
13437.0,7,3408.06,20.40754491017964,12.88683298635284,2011-06-02 14:30:00,2011-11-25 14:00:00,United Kingdom,13,175,7,3408.06,4,-0.2569689606851383,2395.090211856563,High
13439.0,1,283.71,5.253888888888889,3.663139913401785,2011-03-29 14:20:00,2011-03-29 14:20:00,United Kingdom,254,0,1,283.71,1,0.0,166.32802297090694,Low
13441.0,1,296.64,22.818461538461538,19.99561028749137,2011-09-09 09:38:00,2011-09-09 09:38:00,United Kingdom,91,0,1,296.64,1,0.0,358.84856020871587,Low
13447.0,3,1129.14,19.13796610169492,10.47089476459605,2011-11-04 10:10:00,2011-11-16 13:38:00,United Kingdom,22,12,3,1129.14,1,0.0,717.0092253465716,Medium
13448.0,6,3539.3700000000003,18.150615384615385,12.9697729725526,2010-12-01 10:52:00,2011-11-23 12:33:00,United Kingdom,16,357,6,3539.3700000000003,4,0.2658270522792401,1798.5100234755375,High
13449.0,1,291.88,15.362105263157895,7.659206935263793,2011-11-16 08:28:00,2011-11-16 08:28:00,United Kingdom,23,0,1,291.88,1,0.0,306.9818776671759,Low
13450.0,6,2043.72,28.784788732394368,19.922715094595983,2011-05-05 19:48:00,2011-11-13 11:54:00,United Kingdom,26,191,6,2043.72,5,-0.5328604644318216,2382.768777722713,High
13451.0,5,2976.15,6.718171557562077,4.94770480610247,2011-01-09 15:35:00,2011-11-13 15:58:00,United Kingdom,25,308,5,2976.15,5,0.2764540733931277,1416.6317062788673,Medium
13452.0,2,590.0,295.0,0.0,2011-03-14 11:38:00,2011-03-25 14:19:00,United Kingdom,258,11,2,590.0,1,0.0,600.1252133164452,Medium
13453.0,2,356.98,20.99882352941177,8.167421473721786,2011-02-23 09:44:00,2011-06-27 09:34:00,United Kingdom,165,123,2,356.98,2,-0.07,494.18176201988086,Low
13455.0,2,1058.34,23.007391304347824,11.839684386706072,2010-12-08 13:11:00,2011-11-15 11:21:00,United Kingdom,24,341,2,1058.34,2,-0.4720004611349685,563.770363970449,Medium
13456.0,6,1766.72,28.0431746031746,35.71479172309228,2011-05-16 15:34:00,2011-11-22 09:18:00,United Kingdom,17,189,6,1766.72,5,1.1944790568388768,2530.4499106573644,High
13458.0,14,9646.57,25.252801047120418,18.45953479754951,2010-12-15 12:05:00,2011-12-02 15:29:00,United Kingdom,6,352,14,9646.57,11,-0.5066646445242068,5092.831140820946,VIP
